file,subset,frame_p,frame_r,frame_f1,note_p,note_r,note_f1,frame_F0_p,frame_F0_r,frame_F0_f1,note_F0_p,note_F0_r,note_F0_f1,frame_tdr,note_tdr,frame_tp,frame_fp,frame_fn,note_tp,note_fp,note_fn,frameF0_tp,frameF0_fp,frameF0_fn,noteF0_tp,noteF0_fp,noteF0_fn
05_SS1-68-E_comp_01.npz,comp,0.48782608695652174,0.3942375263527758,0.43606684803731055,0.4846153846153846,0.4117647058823529,0.4452296819787986,0.787085514834206,0.6338721011946592,0.7022187621642663,0.7307692307692307,0.6209150326797386,0.6713780918727915,0.6219512195121951,0.6631578947368421,561,589,862,63,67,90,902,244,521,95,35,58
03_Funk2-108-Eb_comp_01.npz,comp,0.8569277108433735,0.6570438799076213,0.7437908496732026,0.832,0.6797385620915033,0.7482014388489209,0.8569277108433735,0.6570438799076213,0.7437908496732026,0.832,0.6797385620915033,0.7482014388489209,1.0,1.0,569,95,297,104,21,49,569,95,297,104,21,49
05_BN3-154-E_solo_02.npz,solo,0.6226415094339622,0.7795275590551181,0.6923076923076923,0.5853658536585366,0.7741935483870968,0.6666666666666666,0.7232704402515723,0.905511811023622,0.8041958041958042,0.6585365853658537,0.8709677419354839,0.75,0.8608695652173913,0.8888888888888888,99,60,28,24,17,7,115,44,12,27,14,4
01_Funk2-119-G_solo_00.npz,solo,0.6985645933014354,0.5934959349593496,0.6417582417582418,0.8157894736842105,0.6458333333333334,0.7209302325581395,0.9540816326530612,0.7601626016260162,0.8461538461538461,1.0,0.7916666666666666,0.8837209302325582,0.7807486631016043,0.8157894736842105,146,63,100,31,7,17,187,9,59,38,0,10
01_BN1-129-Eb_solo_01.npz,solo,0.5179282868525896,0.6701030927835051,0.5842696629213483,0.48214285714285715,0.7105263157894737,0.574468085106383,0.7004405286343612,0.8195876288659794,0.7553444180522565,0.6470588235294118,0.868421052631579,0.7415730337078652,0.8176100628930818,0.8181818181818182,130,121,64,27,29,11,159,68,35,33,18,5
01_Jazz1-200-B_solo_02.npz,solo,0.7409326424870466,0.7333333333333333,0.7371134020618557,0.7352941176470589,0.78125,0.7575757575757576,0.8727272727272727,0.7384615384615385,0.8,0.8928571428571429,0.78125,0.8333333333333334,0.9930555555555556,1.0,143,50,52,50,18,14,144,21,51,50,6,14
02_Rock1-90-C#_solo_00.npz,solo,0.9115646258503401,0.9436619718309859,0.9273356401384083,0.9076923076923077,0.9672131147540983,0.9365079365079365,0.9351851851851852,0.9483568075117371,0.9417249417249417,0.9365079365079365,0.9672131147540983,0.9516129032258065,0.995049504950495,1.0,402,39,24,59,6,2,404,28,22,59,4,2
02_BN3-154-E_comp_00.npz,comp,0.8148148148148148,0.43882978723404253,0.5704407951598963,0.7727272727272727,0.46195652173913043,0.5782312925170068,0.8691358024691358,0.46808510638297873,0.6084701815038893,0.8181818181818182,0.4891304347826087,0.6122448979591837,0.9375,0.9444444444444444,330,75,422,85,25,99,352,53,400,90,20,94
01_BN3-119-G_comp_01.npz,comp,0.6593673965936739,0.5113207547169811,0.5759829968119022,0.6296296296296297,0.51,0.56353591160221,0.8709677419354839,0.6622641509433962,0.752411575562701,0.8765432098765432,0.71,0.7845303867403315,0.7720797720797721,0.7183098591549296,271,140,259,51,30,49,351,52,179,71,10,29
01_BN3-154-E_solo_02.npz,solo,0.8948717948717949,0.9018087855297158,0.8983268983268984,0.8673469387755102,0.9139784946236559,0.8900523560209425,0.9268929503916449,0.917312661498708,0.922077922077922,0.8877551020408163,0.9354838709677419,0.9109947643979057,0.9830985915492958,0.9770114942528736,349,41,38,85,13,8,355,28,32,87,11,6
00_Rock1-130-A_solo_01.npz,solo,0.6598984771573604,0.6146572104018913,0.6364749082007344,0.6829268292682927,0.6222222222222222,0.6511627906976745,0.9043927648578811,0.8413461538461539,0.8717310087173101,0.9620253164556962,0.8539325842696629,0.9047619047619048,0.7428571428571429,0.7368421052631579,260,134,163,56,26,34,350,37,66,76,3,13
01_BN1-129-Eb_comp_02.npz,comp,0.773121387283237,0.7844574780058651,0.7787481804949054,0.7583892617449665,0.8014184397163121,0.7793103448275862,0.7979651162790697,0.8049853372434017,0.8014598540145985,0.7837837837837838,0.8226950354609929,0.8027681660899654,0.9744990892531876,0.9741379310344828,535,157,147,113,36,28,549,139,133,116,32,25
05_SS1-100-C#_solo_02.npz,solo,0.6005917159763313,0.7097902097902098,0.6506410256410257,0.5925925925925926,0.7619047619047619,0.6666666666666666,0.7151515151515152,0.855072463768116,0.7788778877887789,0.6666666666666666,0.8780487804878049,0.7578947368421053,0.8601694915254238,0.8888888888888888,203,135,83,32,22,10,236,94,40,36,18,5
03_Funk1-114-Ab_comp_01.npz,comp,0.7955182072829131,0.3812080536912752,0.515426497277677,0.8260869565217391,0.40714285714285714,0.5454545454545454,0.803921568627451,0.38523489932885907,0.5208711433756806,0.8260869565217391,0.40714285714285714,0.5454545454545454,0.9895470383275261,1.0,284,73,461,57,12,83,287,70,458,57,12,83
01_Rock1-130-A_comp_00.npz,comp,0.02527075812274368,0.019635343618513323,0.022099447513812154,0.01834862385321101,0.013605442176870748,0.015625,0.8487712665406427,0.6297335203366059,0.7230273752012882,0.8584905660377359,0.6190476190476191,0.7193675889328063,0.031180400890868598,0.02197802197802198,14,540,699,2,107,145,449,80,264,91,15,56
01_Funk2-119-G_solo_03.npz,solo,0.7512437810945274,0.7438423645320197,0.7475247524752475,0.625,0.75,0.6818181818181818,0.7897435897435897,0.7586206896551724,0.7738693467336684,0.6382978723404256,0.75,0.6896551724137931,0.9805194805194806,1.0,151,50,52,30,18,10,154,41,49,30,17,10
02_BN3-154-E_solo_03.npz,solo,0.6869158878504673,0.5810276679841897,0.6295503211991434,0.6226415094339622,0.5689655172413793,0.5945945945945946,0.897196261682243,0.758893280632411,0.8222698072805139,0.7358490566037735,0.6724137931034483,0.7027027027027027,0.765625,0.8461538461538461,147,67,106,33,20,25,192,22,61,39,14,19
03_Rock3-117-Bb_solo_02.npz,solo,0.7383720930232558,0.6597402597402597,0.6968449931412894,0.8032786885245902,0.6712328767123288,0.7313432835820896,0.8895705521472392,0.7712765957446809,0.8262108262108262,0.9166666666666666,0.7638888888888888,0.8333333333333334,0.8758620689655172,0.8909090909090909,254,90,131,49,12,24,290,36,86,55,5,17
02_Rock1-90-C#_comp_00.npz,comp,0.9165275459098498,0.7233201581027668,0.8085419734904271,0.9285714285714286,0.7289719626168224,0.8167539267015707,0.9165275459098498,0.7233201581027668,0.8085419734904271,0.9285714285714286,0.7289719626168224,0.8167539267015707,1.0,1.0,549,50,210,78,6,29,549,50,210,78,6,29
05_Funk1-114-Ab_solo_00.npz,solo,0.7473684210526316,0.9281045751633987,0.8279883381924198,0.7428571428571429,0.896551724137931,0.8125,0.8606060606060606,0.9281045751633987,0.8930817610062893,0.8666666666666667,0.896551724137931,0.8813559322033898,1.0,1.0,142,48,11,26,9,3,142,23,11,26,4,3
05_SS1-100-C#_solo_00.npz,solo,0.6423841059602649,0.9847715736040609,0.7775551102204409,0.6170212765957447,1.0,0.7631578947368421,0.6423841059602649,0.9847715736040609,0.7775551102204409,0.6170212765957447,1.0,0.7631578947368421,1.0,1.0,194,108,3,29,18,0,194,108,3,29,18,0
04_SS1-68-E_solo_02.npz,solo,0.665158371040724,0.6405228758169934,0.6526082130965594,0.6875,0.6346153846153846,0.66,0.8952164009111617,0.8562091503267973,0.8752783964365256,0.9361702127659575,0.8461538461538461,0.8888888888888888,0.7480916030534351,0.75,294,148,165,33,15,19,393,46,66,44,3,8
03_BN2-166-Ab_solo_01.npz,solo,0.88125,0.8867924528301887,0.8840125391849529,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.88125,0.8867924528301887,0.8840125391849529,0.8888888888888888,0.9523809523809523,0.9195402298850575,1.0,1.0,141,19,18,40,5,2,141,19,18,40,5,2
01_Funk2-119-G_solo_01.npz,solo,0.896551724137931,0.7761194029850746,0.832,0.8620689655172413,0.625,0.7246376811594203,0.9341317365269461,0.7761194029850746,0.8478260869565217,0.8928571428571429,0.625,0.7352941176470589,1.0,1.0,156,18,45,25,4,15,156,11,45,25,3,15
01_Jazz3-150-C_comp_01.npz,comp,0.7058823529411765,0.5245901639344263,0.6018808777429467,0.7230769230769231,0.5280898876404494,0.6103896103896104,0.7933579335793358,0.587431693989071,0.6750392464678179,0.8,0.5842696629213483,0.6753246753246753,0.8930232558139535,0.9038461538461539,192,80,174,47,18,42,215,56,151,52,13,37
03_Funk2-108-Eb_solo_02.npz,solo,0.6757679180887372,0.7096774193548387,0.6923076923076923,0.6595744680851063,0.6739130434782609,0.6666666666666666,0.7941176470588235,0.7941176470588235,0.7941176470588235,0.782608695652174,0.8,0.7912087912087912,0.9166666666666666,0.8611111111111112,198,95,81,31,16,15,216,56,56,36,10,9
03_BN2-166-Ab_solo_02.npz,solo,0.8457142857142858,0.8314606741573034,0.8385269121813032,0.8936170212765957,0.875,0.8842105263157894,0.8554913294797688,0.8314606741573034,0.8433048433048433,0.8936170212765957,0.875,0.8842105263157894,1.0,1.0,148,27,30,42,5,6,148,25,30,42,5,6
03_Jazz1-130-D_comp_00.npz,comp,0.6319018404907976,0.38649155722326456,0.479627473806752,0.59375,0.35514018691588783,0.4444444444444444,0.7206349206349206,0.425891181988743,0.535377358490566,0.671875,0.40186915887850466,0.5029239766081871,0.9074889867841409,0.8837209302325582,206,120,327,38,26,69,227,88,306,43,21,64
05_Funk1-114-Ab_solo_01.npz,solo,0.7330827067669173,0.75,0.7414448669201521,0.6875,0.7333333333333333,0.7096774193548387,0.7781954887218046,0.7961538461538461,0.7870722433460076,0.7291666666666666,0.7777777777777778,0.7526881720430108,0.9420289855072463,0.9428571428571428,195,71,65,33,15,12,207,59,53,35,13,10
05_SS1-100-C#_comp_00.npz,comp,0.3287449392712551,0.3144848954298993,0.32145684877276326,0.2523364485981308,0.2727272727272727,0.2621359223300971,0.7389885807504079,0.7017815646785438,0.7199046483909416,0.6807511737089202,0.7323232323232324,0.7055961070559611,0.4481236203090508,0.3724137931034483,406,829,885,54,160,144,906,320,385,145,68,53
02_BN1-129-Eb_comp_00.npz,comp,0.8824383164005806,0.788586251621271,0.8328767123287671,0.9057971014492754,0.8012820512820513,0.8503401360544217,0.8940493468795355,0.8020833333333334,0.8455730954015099,0.9057971014492754,0.8064516129032258,0.8532423208191127,0.987012987012987,1.0,608,81,163,125,13,31,616,73,152,125,13,30
02_BN1-147-Gb_comp_01.npz,comp,0.22857142857142856,0.08755129958960328,0.12660731948565776,0.2714285714285714,0.1111111111111111,0.15767634854771784,0.7821428571428571,0.29958960328317374,0.4332344213649852,0.7857142857142857,0.3216374269005848,0.45643153526970953,0.2922374429223744,0.34545454545454546,64,216,667,19,51,152,219,61,512,55,15,116
01_BN3-154-E_solo_01.npz,solo,0.8989169675090253,0.9188191881918819,0.9087591240875912,0.8888888888888888,0.8115942028985508,0.8484848484848485,0.9363295880149812,0.922509225092251,0.929368029739777,0.8888888888888888,0.8115942028985508,0.8484848484848485,0.996,1.0,249,28,22,56,7,13,250,17,21,56,7,13
03_Funk2-108-Eb_comp_00.npz,comp,0.69,0.6755244755244755,0.6826855123674912,0.6693548387096774,0.6587301587301587,0.664,0.7650429799426934,0.7468531468531469,0.7558386411889597,0.75,0.7380952380952381,0.744,0.9044943820224719,0.8924731182795699,483,217,232,83,41,43,534,164,181,93,31,33
03_Rock3-117-Bb_comp_01.npz,comp,0.5568862275449101,0.3293978748524203,0.413946587537092,0.49523809523809526,0.3170731707317073,0.38661710037174724,0.9163265306122449,0.5301062573789846,0.6716529543754675,0.8857142857142857,0.5670731707317073,0.6914498141263941,0.621380846325167,0.5591397849462365,279,222,568,52,53,112,449,41,398,93,12,71
03_Funk1-114-Ab_solo_00.npz,solo,0.791907514450867,0.8106508875739645,0.8011695906432749,0.9,0.8181818181818182,0.8571428571428571,0.791907514450867,0.8106508875739645,0.8011695906432749,0.9,0.8181818181818182,0.8571428571428571,1.0,1.0,137,36,32,27,3,6,137,36,32,27,3,6
01_Funk2-119-G_comp_01.npz,comp,0.5151515151515151,0.30512820512820515,0.3832528180354267,0.5272727272727272,0.3372093023255814,0.41134751773049644,0.7532467532467533,0.4461538461538462,0.5603864734299517,0.7090909090909091,0.45348837209302323,0.5531914893617021,0.6839080459770115,0.7435897435897436,119,112,271,29,26,57,174,57,216,39,16,47
00_Funk1-114-Ab_comp_02.npz,comp,0.6880597014925374,0.4398854961832061,0.5366705471478463,0.6173913043478261,0.3817204301075269,0.4717607973421927,0.753030303030303,0.47423664122137404,0.5819672131147541,0.6608695652173913,0.40860215053763443,0.5049833887043189,0.9275653923541247,0.9342105263157895,461,209,587,71,44,115,497,163,551,76,39,110
01_Rock1-130-A_comp_02.npz,comp,0.34175084175084175,0.21757770632368703,0.26588081204977076,0.36065573770491804,0.22564102564102564,0.277602523659306,0.8711864406779661,0.5509110396570204,0.6749835850295469,0.9098360655737705,0.5692307692307692,0.7003154574132492,0.3949416342412451,0.3963963963963964,203,391,730,44,78,151,514,76,419,111,11,84
04_Rock1-130-A_comp_00.npz,comp,0.16620498614958448,0.1188118811881188,0.13856812933025403,0.1917808219178082,0.13592233009708737,0.1590909090909091,0.9285714285714286,0.6178217821782178,0.7419738406658739,0.9420289855072463,0.6310679611650486,0.7558139534883721,0.19230769230769232,0.2153846153846154,60,301,445,14,59,89,312,24,193,65,4,38
05_BN3-154-E_comp_02.npz,comp,0.6304347826086957,0.41134751773049644,0.4978540772532189,0.5833333333333334,0.4057971014492754,0.47863247863247865,0.7435897435897436,0.4627659574468085,0.5704918032786885,0.6813186813186813,0.4492753623188406,0.5414847161572053,0.8888888888888888,0.9032258064516129,232,136,332,56,40,82,261,90,303,62,29,76
03_Rock1-130-A_comp_02.npz,comp,0.11935110081112399,0.09772296015180265,0.10745957224830464,0.06077348066298342,0.05045871559633028,0.05513784461152882,0.7022332506203474,0.5416267942583732,0.6115613182063749,0.6609195402298851,0.5324074074074074,0.5897435897435898,0.18197879858657243,0.09565217391304348,103,760,951,11,170,207,566,240,479,115,59,101
03_Funk2-108-Eb_comp_03.npz,comp,0.8323262839879154,0.5521042084168337,0.6638554216867469,0.848,0.6162790697674418,0.7138047138047138,0.8398791540785498,0.5571142284569138,0.6698795180722892,0.848,0.6162790697674418,0.7138047138047138,0.9910071942446043,1.0,551,111,447,106,19,66,556,106,442,106,19,66
03_Jazz1-130-D_comp_01.npz,comp,0.5979381443298969,0.4306930693069307,0.5007194244604316,0.6101694915254238,0.43373493975903615,0.5070422535211268,0.7491039426523297,0.5173267326732673,0.6120058565153733,0.7068965517241379,0.4939759036144578,0.5815602836879432,0.8325358851674641,0.8780487804878049,174,117,230,36,23,47,209,70,195,41,17,42
04_Funk3-98-A_solo_01.npz,solo,0.7610062893081762,0.8066666666666666,0.7831715210355987,0.8222222222222222,0.7872340425531915,0.8043478260869565,0.8466666666666667,0.8466666666666667,0.8466666666666667,0.9111111111111111,0.8723404255319149,0.8913043478260869,0.952755905511811,0.9024390243902439,242,76,58,37,8,10,254,46,46,41,4,6
01_Jazz3-150-C_solo_02.npz,solo,0.9457013574660633,0.8708333333333333,0.9067245119305857,0.8928571428571429,0.8771929824561403,0.8849557522123894,0.9457013574660633,0.8708333333333333,0.9067245119305857,0.8928571428571429,0.8771929824561403,0.8849557522123894,1.0,1.0,209,12,31,50,6,7,209,12,31,50,6,7
05_BN3-154-E_comp_01.npz,comp,0.44528301886792454,0.21811460258780038,0.29280397022332505,0.38961038961038963,0.21897810218978103,0.2803738317757009,0.9169811320754717,0.4491682070240296,0.6029776674937966,0.8571428571428571,0.48175182481751827,0.616822429906542,0.48559670781893005,0.45454545454545453,118,147,423,30,47,107,243,22,298,66,11,71
00_Jazz2-110-Bb_solo_01.npz,solo,0.8743718592964824,0.7532467532467533,0.8093023255813954,0.8405797101449275,0.725,0.7785234899328859,0.9170854271356784,0.79004329004329,0.8488372093023255,0.8840579710144928,0.7625,0.8187919463087249,0.9534246575342465,0.9508196721311475,348,50,114,58,11,22,365,33,97,61,8,19
01_Rock1-130-A_comp_01.npz,comp,0.226890756302521,0.1760104302477184,0.19823788546255505,0.21774193548387097,0.17088607594936708,0.19148936170212766,0.878839590443686,0.6714471968709257,0.7612712490761271,0.8861788617886179,0.689873417721519,0.7758007117437722,0.2621359223300971,0.24770642201834864,135,460,632,27,97,131,515,71,252,109,14,49
00_Funk1-114-Ab_solo_01.npz,solo,0.9177631578947368,0.7903682719546742,0.8493150684931506,0.9245283018867925,0.7777777777777778,0.8448275862068966,0.9435215946843853,0.8045325779036827,0.8685015290519877,0.9245283018867925,0.7777777777777778,0.8448275862068966,0.9823943661971831,1.0,279,25,74,49,4,14,284,17,69,49,4,14
03_BN2-166-Ab_comp_00.npz,comp,0.20765027322404372,0.08577878103837472,0.12140575079872204,0.2222222222222222,0.1,0.13793103448275862,0.8397790055248618,0.3431151241534989,0.48717948717948717,0.7592592592592593,0.3416666666666667,0.47126436781609193,0.25,0.2926829268292683,38,145,405,12,42,108,152,29,291,41,13,79
03_BN2-166-Ab_comp_03.npz,comp,0.6815068493150684,0.3834296724470135,0.4907521578298397,0.6375,0.36428571428571427,0.4636363636363636,0.7465753424657534,0.42003853564547206,0.5376078914919852,0.675,0.38571428571428573,0.4909090909090909,0.9128440366972477,0.9444444444444444,199,93,320,51,29,89,218,74,301,54,26,86
03_Jazz3-137-Eb_comp_00.npz,comp,0.9354005167958657,0.7510373443983402,0.8331415420023015,0.8051948051948052,0.6078431372549019,0.6927374301675978,0.9506493506493506,0.7593360995850622,0.8442906574394463,0.8051948051948052,0.6078431372549019,0.6927374301675978,0.9890710382513661,1.0,362,25,120,62,15,40,366,19,116,62,15,40
03_Rock3-117-Bb_solo_01.npz,solo,0.9279279279279279,0.9094922737306843,0.9186176142697882,0.9302325581395349,0.9195402298850575,0.9248554913294798,0.9321266968325792,0.9237668161434978,0.9279279279279279,0.963855421686747,0.9302325581395349,0.9467455621301775,1.0,1.0,412,32,41,80,6,7,412,30,34,80,3,6
02_BN1-147-Gb_solo_02.npz,solo,0.632,0.8020304568527918,0.7069351230425056,0.5230769230769231,0.7906976744186046,0.6296296296296297,0.7309236947791165,0.9238578680203046,0.8161434977578476,0.6153846153846154,0.9302325581395349,0.7407407407407407,0.8681318681318682,0.85,158,92,39,34,31,9,182,67,15,40,25,3
02_BN1-129-Eb_comp_02.npz,comp,0.8295218295218295,0.5526315789473685,0.6633416458852868,0.86,0.5733333333333334,0.688,0.9355509355509356,0.6232686980609419,0.7481296758104738,0.96,0.64,0.768,0.8866666666666667,0.8958333333333334,399,82,323,86,14,64,450,31,272,96,4,54
00_Jazz2-110-Bb_solo_02.npz,solo,0.8350100603621731,0.896328293736501,0.8645833333333334,0.7777777777777778,0.875,0.8235294117647058,0.8350100603621731,0.896328293736501,0.8645833333333334,0.7777777777777778,0.875,0.8235294117647058,1.0,1.0,415,82,48,70,20,10,415,82,48,70,20,10
05_BN1-129-Eb_comp_00.npz,comp,0.6345514950166113,0.5560407569141194,0.5927075252133437,0.6147540983606558,0.5555555555555556,0.5836575875486382,0.7710437710437711,0.6666666666666666,0.7150663544106167,0.7603305785123967,0.6814814814814815,0.71875,0.834061135371179,0.8152173913043478,382,220,305,75,47,60,458,136,229,92,29,43
02_BN1-129-Eb_solo_00.npz,solo,0.9041666666666667,0.9601769911504425,0.9313304721030042,0.9,0.9782608695652174,0.9375,0.9041666666666667,0.9601769911504425,0.9313304721030042,0.9,0.9782608695652174,0.9375,1.0,1.0,217,23,9,45,5,1,217,23,9,45,5,1
00_Jazz2-110-Bb_solo_00.npz,solo,0.8073394495412844,0.7787610619469026,0.7927927927927928,0.8305084745762712,0.7903225806451613,0.8099173553719008,0.9724770642201835,0.9380530973451328,0.954954954954955,1.0,0.9516129032258065,0.9752066115702479,0.8301886792452831,0.8305084745762712,264,63,75,49,10,13,318,9,21,59,0,3
01_BN3-154-E_comp_00.npz,comp,0.6282973621103117,0.4564459930313589,0.5287588294651867,0.6,0.4825174825174825,0.5348837209302325,0.882494004796163,0.6411149825783972,0.7426841574167508,0.875,0.6853146853146853,0.7686274509803922,0.7119565217391305,0.7040816326530612,262,155,312,69,46,74,368,49,206,98,14,45
02_BN1-147-Gb_comp_02.npz,comp,0.2773722627737226,0.10026385224274406,0.14728682170542637,0.2753623188405797,0.10614525139664804,0.1532258064516129,0.9124087591240876,0.32981530343007914,0.4844961240310077,0.8985507246376812,0.3463687150837989,0.5,0.304,0.3064516129032258,76,198,682,19,50,160,250,24,508,62,7,117
02_Rock1-90-C#_comp_01.npz,comp,0.45170876671619614,0.3530778164924506,0.3963494132985658,0.48314606741573035,0.35537190082644626,0.4095238095238095,0.8395245170876672,0.6562137049941928,0.7366362451108214,0.8651685393258427,0.6363636363636364,0.7333333333333333,0.5380530973451327,0.5584415584415584,304,369,557,43,46,78,565,108,296,77,12,44
05_SS1-100-C#_comp_01.npz,comp,0.255338904363974,0.23128679562657695,0.24271844660194175,0.1796116504854369,0.2,0.18925831202046037,0.8275538894095595,0.7426408746846089,0.7828014184397163,0.7024390243902439,0.7783783783783784,0.7384615384615385,0.3114382785956965,0.2569444444444444,275,802,914,37,169,148,883,184,306,144,61,41
00_BN1-129-Eb_solo_02.npz,solo,0.4965986394557823,0.46496815286624205,0.48026315789473684,0.4393939393939394,0.453125,0.4461538461538462,0.8775510204081632,0.821656050955414,0.8486842105263158,0.803030303030303,0.828125,0.8153846153846154,0.5658914728682171,0.5471698113207547,146,148,168,29,37,35,258,36,56,53,13,11
02_BN3-154-E_solo_01.npz,solo,0.8592233009708737,0.8388625592417062,0.8489208633093526,0.8269230769230769,0.7962962962962963,0.8113207547169812,0.8592233009708737,0.8388625592417062,0.8489208633093526,0.8269230769230769,0.7962962962962963,0.8113207547169812,1.0,1.0,177,29,34,43,9,11,177,29,34,43,9,11
04_BN3-154-E_solo_01.npz,solo,0.7095435684647303,0.8181818181818182,0.76,0.6721311475409836,0.803921568627451,0.7321428571428571,0.914572864321608,0.8708133971291866,0.8921568627450981,0.8653846153846154,0.8823529411764706,0.8737864077669902,0.9395604395604396,0.9111111111111111,171,70,38,41,20,10,182,17,27,45,7,6
04_SS1-68-E_solo_00.npz,solo,0.7587006960556845,0.8673740053050398,0.8094059405940595,0.7346938775510204,0.8571428571428571,0.7912087912087912,0.8352668213457076,0.9549071618037135,0.8910891089108911,0.7959183673469388,0.9285714285714286,0.8571428571428571,0.9083333333333333,0.9230769230769231,327,104,50,36,13,6,360,71,17,39,10,3
00_Funk1-114-Ab_comp_00.npz,comp,0.6429447852760736,0.5509989484752892,0.5934314835787089,0.5757575757575758,0.521978021978022,0.547550432276657,0.6723926380368098,0.576235541535226,0.6206115515288788,0.5878787878787879,0.532967032967033,0.5590778097982709,0.9562043795620438,0.979381443298969,524,291,427,95,70,87,548,267,403,97,68,85
03_BN2-166-Ab_comp_01.npz,comp,0.6783216783216783,0.4136460554371002,0.5139072847682119,0.6352941176470588,0.421875,0.5070422535211268,0.7272727272727273,0.44349680170575695,0.5509933774834437,0.6823529411764706,0.453125,0.5446009389671361,0.9326923076923077,0.9310344827586207,194,92,275,54,31,74,208,78,261,58,27,70
01_BN3-154-E_solo_00.npz,solo,0.8815165876777251,0.9073170731707317,0.8942307692307693,0.9259259259259259,0.9615384615384616,0.9433962264150944,0.8815165876777251,0.9073170731707317,0.8942307692307693,0.9259259259259259,0.9615384615384616,0.9433962264150944,1.0,1.0,186,25,19,50,4,2,186,25,19,50,4,2
05_SS1-68-E_comp_02.npz,comp,0.5461883408071749,0.42203742203742206,0.4761532447224394,0.5271317829457365,0.44155844155844154,0.48056537102473496,0.8264014466546112,0.6334026334026334,0.7171439780306003,0.7559055118110236,0.6233766233766234,0.6832740213523132,0.6663019693654267,0.7083333333333334,609,506,834,68,61,86,914,192,529,96,31,58
01_BN1-129-Eb_comp_01.npz,comp,0.8213716108452951,0.7652303120356612,0.7923076923076923,0.8015267175572519,0.7664233576642335,0.7835820895522388,0.8213716108452951,0.7652303120356612,0.7923076923076923,0.8015267175572519,0.7664233576642335,0.7835820895522388,1.0,1.0,515,112,158,105,26,32,515,112,158,105,26,32
04_Rock1-130-A_solo_02.npz,solo,0.7854671280276817,0.7827586206896552,0.7841105354058722,0.7936507936507936,0.7936507936507936,0.7936507936507936,0.8096885813148789,0.8068965517241379,0.8082901554404145,0.8253968253968254,0.8253968253968254,0.8253968253968254,0.9700854700854701,0.9615384615384616,227,62,63,50,13,13,234,55,56,52,11,11
00_BN1-129-Eb_comp_00.npz,comp,0.9014267185473411,0.7099080694586313,0.7942857142857143,0.906832298136646,0.7087378640776699,0.7956403269754768,0.9014267185473411,0.7099080694586313,0.7942857142857143,0.906832298136646,0.7087378640776699,0.7956403269754768,1.0,1.0,695,76,284,146,15,60,695,76,284,146,15,60
05_BN3-154-E_solo_00.npz,solo,0.9580838323353293,0.9467455621301775,0.9523809523809523,0.9761904761904762,0.9534883720930233,0.9647058823529412,0.9580838323353293,0.9467455621301775,0.9523809523809523,0.9761904761904762,0.9534883720930233,0.9647058823529412,1.0,1.0,160,7,9,41,1,2,160,7,9,41,1,2
03_Rock3-117-Bb_comp_03.npz,comp,0.6515748031496063,0.4111801242236025,0.5041888804265042,0.6804123711340206,0.40993788819875776,0.5116279069767442,0.9645669291338582,0.6086956521739131,0.7463823305407464,0.9381443298969072,0.5652173913043478,0.7054263565891473,0.6755102040816326,0.7252747252747253,331,177,474,66,31,95,490,18,315,91,6,70
03_Rock1-130-A_solo_01.npz,solo,0.8527131782945736,0.8906882591093117,0.8712871287128713,0.8596491228070176,0.9074074074074074,0.8828828828828829,0.9282868525896414,0.9433198380566802,0.9357429718875502,0.9285714285714286,0.9629629629629629,0.9454545454545454,0.944206008583691,0.9423076923076923,220,38,27,49,8,5,233,18,14,52,4,2
02_BN3-154-E_solo_02.npz,solo,0.6820276497695853,0.6519823788546255,0.6666666666666666,0.6851851851851852,0.6379310344827587,0.6607142857142857,0.880184331797235,0.8414096916299559,0.8603603603603603,0.8333333333333334,0.7758620689655172,0.8035714285714286,0.774869109947644,0.8222222222222222,148,69,79,37,17,21,191,26,36,45,9,13
03_BN2-166-Ab_comp_02.npz,comp,0.45726495726495725,0.23110151187904968,0.30703012912482064,0.4264705882352941,0.23577235772357724,0.3036649214659686,0.7948717948717948,0.4017278617710583,0.533715925394548,0.7794117647058824,0.43089430894308944,0.5549738219895288,0.5752688172043011,0.5471698113207547,107,127,356,29,39,94,186,48,277,53,15,70
03_BN2-166-Ab_solo_03.npz,solo,0.8357487922705314,0.8606965174129353,0.8480392156862745,0.8771929824561403,0.9259259259259259,0.9009009009009009,0.8502415458937198,0.8979591836734694,0.8734491315136477,0.8947368421052632,0.9622641509433962,0.9272727272727272,0.9829545454545454,0.9803921568627451,173,34,28,50,7,4,176,31,20,51,6,2
04_Funk3-98-A_comp_03.npz,comp,0.6126279863481229,0.4061085972850679,0.4884353741496599,0.6404494382022472,0.42857142857142855,0.5135135135135135,0.7753001715265866,0.5113122171945701,0.6162235855487389,0.7954545454545454,0.5263157894736842,0.6334841628959276,0.7942477876106194,0.8142857142857143,359,227,525,57,32,76,452,131,432,70,18,63
02_BN1-129-Eb_solo_01.npz,solo,0.8939929328621908,0.8006329113924051,0.8447412353923205,0.8813559322033898,0.8,0.8387096774193549,0.9363957597173145,0.8386075949367089,0.8848080133555927,0.9152542372881356,0.8307692307692308,0.8709677419354839,0.9547169811320755,0.9629629629629629,253,30,63,52,7,13,265,18,51,54,5,11
