file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
05_SS1-100-C#_solo_00.npz,solo,195,154,2,195,114,2,195.0,195.0,0.5471698113207547,1.0,0.7073170731707317,0.6041666666666666,1.0,0.7532467532467533,1.0
04_SS1-68-E_solo_02.npz,solo,356,82,103,393,45,66,356.0,393.0,0.7843137254901961,0.7692307692307693,0.7766990291262136,0.8627450980392157,0.8461538461538461,0.8543689320388349,0.9090909090909091
03_BN2-166-Ab_solo_01.npz,solo,149,14,10,149,14,10,149.0,149.0,0.851063829787234,0.9523809523809523,0.898876404494382,0.851063829787234,0.9523809523809523,0.898876404494382,1.0
01_Funk2-119-G_solo_01.npz,solo,181,17,20,181,17,20,181.0,181.0,0.7777777777777778,0.875,0.8235294117647058,0.7777777777777778,0.875,0.8235294117647058,1.0
01_Jazz3-150-C_comp_01.npz,comp,331,18,35,336,13,30,331.0,336.0,0.9090909090909091,0.898876404494382,0.903954802259887,0.9204545454545454,0.9101123595505618,0.9152542372881356,0.9876543209876543
03_Funk2-108-Eb_solo_02.npz,solo,210,48,69,220,34,52,210.0,220.0,0.782608695652174,0.782608695652174,0.782608695652174,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.972972972972973
03_BN2-166-Ab_solo_02.npz,solo,159,20,19,159,20,19,159.0,159.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0
03_Jazz1-130-D_comp_00.npz,comp,413,53,120,413,53,120,413.0,413.0,0.826530612244898,0.7570093457943925,0.7902439024390244,0.826530612244898,0.7570093457943925,0.7902439024390244,1.0
05_Funk1-114-Ab_solo_01.npz,solo,162,85,98,179,51,81,162.0,179.0,0.5957446808510638,0.6222222222222222,0.6086956521739131,0.6888888888888889,0.6888888888888889,0.6888888888888889,0.9032258064516129
05_SS1-100-C#_comp_00.npz,comp,1275,266,16,1275,266,16,1275.0,1275.0,0.8106995884773662,0.9949494949494949,0.8934240362811792,0.8106995884773662,0.9949494949494949,0.8934240362811792,1.0
02_BN1-129-Eb_comp_00.npz,comp,313,361,458,508,112,260,313.0,508.0,0.512,0.41025641025641024,0.4555160142348754,0.8672566371681416,0.632258064516129,0.7313432835820896,0.6530612244897959
02_BN1-147-Gb_comp_01.npz,comp,65,457,666,476,46,255,65.0,476.0,0.10236220472440945,0.07602339181286549,0.087248322147651,0.9133858267716536,0.6783625730994152,0.7785234899328859,0.11206896551724138
01_BN3-154-E_solo_01.npz,solo,232,12,39,232,12,39,232.0,232.0,0.9523809523809523,0.8695652173913043,0.9090909090909091,0.9523809523809523,0.8695652173913043,0.9090909090909091,1.0
03_Funk2-108-Eb_comp_00.npz,comp,637,97,78,637,97,78,637.0,637.0,0.8702290076335878,0.9047619047619048,0.8871595330739299,0.8702290076335878,0.9047619047619048,0.8871595330739299,1.0
03_Rock3-117-Bb_comp_01.npz,comp,575,153,272,644,83,203,575.0,644.0,0.8394160583941606,0.7012195121951219,0.7641196013289037,0.9338235294117647,0.774390243902439,0.8466666666666667,0.905511811023622
