file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
00_Rock1-130-A_comp_00.npz,comp,1304,170,118,1304,170,118,1304.0,1304.0,0.8837209302325582,0.9236111111111112,0.9032258064516129,0.8837209302325582,0.9236111111111112,0.9032258064516129,1.0
03_Funk1-114-Ab_comp_00.npz,comp,506,88,152,506,88,152,506.0,506.0,0.9120879120879121,0.6535433070866141,0.7614678899082569,0.9120879120879121,0.6535433070866141,0.7614678899082569,1.0
05_Funk1-114-Ab_comp_02.npz,comp,552,55,95,552,55,95,552.0,552.0,0.9043478260869565,0.859504132231405,0.8813559322033898,0.9043478260869565,0.859504132231405,0.8813559322033898,1.0
04_BN3-154-E_solo_00.npz,solo,167,28,47,172,23,26,167.0,172.0,0.8627450980392157,0.7857142857142857,0.822429906542056,0.8823529411764706,0.8653846153846154,0.8737864077669902,0.9777777777777777
02_BN3-154-E_comp_01.npz,comp,705,117,68,705,117,68,705.0,705.0,0.8536585365853658,0.9259259259259259,0.8883248730964467,0.8536585365853658,0.9259259259259259,0.8883248730964467,1.0
00_Funk1-114-Ab_solo_00.npz,solo,360,16,20,360,16,20,360.0,360.0,0.9285714285714286,0.9558823529411765,0.9420289855072463,0.9285714285714286,0.9558823529411765,0.9420289855072463,1.0
03_Funk2-108-Eb_solo_03.npz,solo,243,24,30,243,24,30,243.0,243.0,0.9375,0.9,0.9183673469387755,0.9375,0.9,0.9183673469387755,1.0
03_Jazz1-130-D_solo_02.npz,solo,244,17,15,244,17,15,244.0,244.0,0.8490566037735849,0.8823529411764706,0.8653846153846154,0.8490566037735849,0.8823529411764706,0.8653846153846154,1.0
02_BN1-129-Eb_comp_01.npz,comp,646,106,82,646,106,82,646.0,646.0,0.8148148148148148,0.8979591836734694,0.8543689320388349,0.8148148148148148,0.8979591836734694,0.8543689320388349,1.0
04_Funk3-98-A_solo_03.npz,solo,302,45,42,316,30,28,302.0,316.0,0.8490566037735849,0.8823529411764706,0.8653846153846154,0.8867924528301887,0.9215686274509803,0.9038461538461539,0.9574468085106383
03_Rock1-130-A_solo_02.npz,solo,262,5,11,262,5,11,262.0,262.0,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,1.0
01_Jazz1-200-B_comp_01.npz,comp,360,42,84,360,40,84,360.0,360.0,0.9206349206349206,0.8226950354609929,0.8689138576779026,0.9206349206349206,0.8226950354609929,0.8689138576779026,1.0
01_Funk2-119-G_comp_02.npz,comp,356,83,55,361,78,50,356.0,361.0,0.803921568627451,0.8817204301075269,0.841025641025641,0.8137254901960784,0.8924731182795699,0.8512820512820513,0.9879518072289156
05_SS1-100-C#_comp_02.npz,comp,1130,201,55,1130,201,55,1130.0,1130.0,0.8411214953271028,0.972972972972973,0.9022556390977443,0.8411214953271028,0.972972972972973,0.9022556390977443,1.0
