file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
03_Rock1-130-A_solo_00.npz,solo,116,59,16,123,49,9,116.0,123.0,0.6666666666666666,0.896551724137931,0.7647058823529411,0.7027027027027027,0.896551724137931,0.7878787878787878,1.0
01_Jazz1-200-B_comp_00.npz,comp,329,78,148,358,46,119,329.0,358.0,0.8181818181818182,0.7346938775510204,0.7741935483870968,0.8787878787878788,0.7891156462585034,0.8315412186379928,0.9310344827586207
03_Funk2-108-Eb_comp_02.npz,comp,644,59,124,644,59,124,644.0,644.0,0.9658119658119658,0.8188405797101449,0.8862745098039215,0.9658119658119658,0.8188405797101449,0.8862745098039215,1.0
01_Jazz1-200-B_solo_01.npz,solo,157,37,27,157,37,27,157.0,157.0,0.796875,0.8360655737704918,0.816,0.8095238095238095,0.8360655737704918,0.8225806451612904,1.0
02_BN1-147-Gb_comp_00.npz,comp,28,500,756,492,33,292,28.0,492.0,0.024793388429752067,0.016483516483516484,0.019801980198019802,0.9173553719008265,0.6098901098901099,0.7326732673267327,0.02702702702702703
02_Rock1-90-C#_comp_02.npz,comp,886,324,286,892,318,255,886.0,892.0,0.7251461988304093,0.7425149700598802,0.7337278106508875,0.7251461988304093,0.7560975609756098,0.7402985074626866,1.0
01_Funk2-119-G_solo_02.npz,solo,224,36,87,224,33,87,224.0,224.0,0.8867924528301887,0.7580645161290323,0.8173913043478261,0.8867924528301887,0.7580645161290323,0.8173913043478261,1.0
02_BN3-154-E_comp_03.npz,comp,600,147,134,607,140,127,600.0,607.0,0.8208092485549133,0.7675675675675676,0.7932960893854749,0.8208092485549133,0.7675675675675676,0.7932960893854749,1.0
01_BN3-154-E_comp_01.npz,comp,543,129,36,543,129,36,543.0,543.0,0.7415730337078652,0.9635036496350365,0.8380952380952381,0.7415730337078652,0.9635036496350365,0.8380952380952381,1.0
04_SS1-68-E_solo_01.npz,solo,435,84,40,428,84,19,435.0,428.0,0.8596491228070176,0.9607843137254902,0.9074074074074074,0.8571428571428571,0.9795918367346939,0.9142857142857143,1.0208333333333333
03_Jazz3-137-Eb_solo_00.npz,solo,234,13,16,234,13,16,234.0,234.0,0.8727272727272727,0.9230769230769231,0.897196261682243,0.8727272727272727,0.9230769230769231,0.897196261682243,1.0
01_Rock1-130-A_solo_02.npz,solo,202,68,73,212,58,56,202.0,212.0,0.75,0.7627118644067796,0.7563025210084033,0.7666666666666667,0.7931034482758621,0.7796610169491526,0.9782608695652174
03_Jazz3-137-Eb_comp_03.npz,comp,387,86,183,390,83,180,387.0,390.0,0.7821782178217822,0.6752136752136753,0.7247706422018348,0.8118811881188119,0.7008547008547008,0.7522935779816514,0.9634146341463414
01_BN3-119-G_comp_00.npz,comp,356,31,62,356,31,62,356.0,356.0,0.9090909090909091,0.8536585365853658,0.8805031446540881,0.9090909090909091,0.8536585365853658,0.8805031446540881,1.0
01_BN1-129-Eb_solo_00.npz,solo,249,17,10,249,17,10,249.0,249.0,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,1.0
01_Jazz3-150-C_solo_01.npz,solo,219,22,7,219,22,7,219.0,219.0,0.8983050847457628,0.9464285714285714,0.9217391304347826,0.8983050847457628,0.9464285714285714,0.9217391304347826,1.0
05_SS1-68-E_solo_01.npz,solo,272,70,36,272,70,36,272.0,272.0,0.8055555555555556,0.8285714285714286,0.8169014084507042,0.8055555555555556,0.8285714285714286,0.8169014084507042,1.0
