file,subset,frame_tp,frame_fp,frame_fn,frameF0_tp,frameF0_fp,frameF0_fn,frame_tdr_num,frame_tdr_den,note_p,note_r,note_f1,noteF0_p,noteF0_r,noteF0_f1,note_tdr
02_BN1-147-Gb_solo_02.npz,solo,171,64,26,187,48,10,171.0,187.0,0.6785714285714286,0.8837209302325582,0.7676767676767676,0.75,0.9767441860465116,0.8484848484848485,0.9047619047619048
02_BN1-129-Eb_comp_02.npz,comp,587,73,135,602,58,120,587.0,602.0,0.904,0.7533333333333333,0.8218181818181818,0.92,0.7666666666666667,0.8363636363636363,0.9826086956521739
00_Jazz2-110-Bb_solo_02.npz,solo,408,9,55,408,9,55,408.0,408.0,0.9859154929577465,0.875,0.9271523178807947,0.9859154929577465,0.875,0.9271523178807947,1.0
05_BN1-129-Eb_comp_00.npz,comp,582,71,105,585,65,102,582.0,585.0,0.8934426229508197,0.8074074074074075,0.8482490272373541,0.8934426229508197,0.8074074074074075,0.8482490272373541,1.0
02_BN1-129-Eb_solo_00.npz,solo,226,9,0,226,9,0,226.0,226.0,0.92,1.0,0.9583333333333334,0.92,1.0,0.9583333333333334,1.0
00_Jazz2-110-Bb_solo_00.npz,solo,305,57,34,331,29,8,305.0,331.0,0.9047619047619048,0.9193548387096774,0.912,0.9672131147540983,0.9516129032258065,0.959349593495935,0.9661016949152542
01_BN3-154-E_comp_00.npz,comp,493,68,81,493,67,81,493.0,493.0,0.8402777777777778,0.8461538461538461,0.8432055749128919,0.8402777777777778,0.8461538461538461,0.8432055749128919,1.0
02_BN1-147-Gb_comp_02.npz,comp,409,199,349,557,50,201,409.0,557.0,0.6293706293706294,0.5027932960893855,0.5590062111801242,0.9117647058823529,0.6927374301675978,0.7873015873015873,0.7258064516129032
02_Rock1-90-C#_comp_01.npz,comp,652,201,209,699,142,162,652.0,699.0,0.752,0.7768595041322314,0.7642276422764228,0.792,0.8181818181818182,0.8048780487804879,0.9494949494949495
05_SS1-100-C#_comp_01.npz,comp,1121,229,68,1121,229,68,1121.0,1121.0,0.8380952380952381,0.9513513513513514,0.8911392405063291,0.8380952380952381,0.9513513513513514,0.8911392405063291,1.0
00_BN1-129-Eb_solo_02.npz,solo,289,68,25,289,68,25,289.0,289.0,0.7777777777777778,0.875,0.8235294117647058,0.7777777777777778,0.875,0.8235294117647058,1.0
